symbol,created_at,body,followers,sentiment,raw_compound,compound_bin,sentiment_number,modified_rating,modified?
TSM,2021-02-24T10:25:01Z,Ark Watcher biggest decline in shares held $SPLK $CRM $HIMS $TSM $TMO,530,Bearish,0.296,1.0,-1.0,0,No
TSM,2021-02-24T10:11:59Z,$TSM up up up,12,Bullish,0.0,0.0,1.0,0,No
TSM,2021-02-24T03:14:36Z,Top 5 ARK fund sells - last 5 trading days $ROKU $TSM $SPLK $TCEHY $CRM,28,Bearish,0.2023,1.0,-1.0,0,No
TSM,2021-02-24T02:09:55Z,$AMAT No brainer with semiconductor shortage. $TSM Will be cycling up. $MORT REIT mortgage exposure when rates start climbing  great payout. $C Cleaned up its act  most oversea exposure of any US bank. Best bank if inflation rises. This will climb. $SABR Because recovery  that&#39;s why. Pure travel play without the risk.,60,Bullish,0.8524,1.0,1.0,0,No
TSM,2021-02-24T00:58:11Z,$TSM Not a bad spot for a bounce as long as the bottom trend line holds. Back over 130 can see a move to 136  142 next. On watch,480,None,0.431,1.0,0.0,0,No
TSM,2021-02-24T00:20:10Z,$TSM What if I told you semiconductors are actually undervalued?,1,Bullish,0.0,0.0,1.0,0,No
MU,2021-03-05T20:51:19Z,$MU hell yea!,0,Bullish,-0.7088,-1.0,1.0,0,No
MU,2021-03-05T20:51:14Z,$AMD common follow ur sibs $INTC $MU,48,Bullish,0.0,0.0,1.0,0,No
MU,2021-03-05T20:45:59Z,$MU dump coming,50,Bearish,-0.3818,-1.0,-1.0,0,No
MU,2021-03-05T20:45:52Z,$MU $65 incoming its the pump now,50,Bearish,0.0,0.0,-1.0,0,No
MU,2021-03-05T20:45:28Z,$MU Back on the road to one hundo.,55,Bullish,0.0,0.0,1.0,0,No
MU,2021-03-05T20:34:43Z,$AMD now would it be amazing if we flip $MU stock price with $AMD 🤔🤑?,29,Bullish,0.5859,1.0,1.0,0,No
MU,2021-03-05T20:31:25Z,$MU when is ER?? Only stock yet to have a 30% correction...looks like its coming $65,50,Bearish,0.4329,1.0,-1.0,0,No
MU,2021-03-05T20:26:26Z,$MU monster,5,None,0.0,0.0,0.0,0,No
MU,2021-03-05T19:56:31Z,$MU go $90 soon !!!,3,None,0.0,0.0,0.0,0,No
MU,2021-03-05T19:53:52Z,$AMD $MU $MRVL $ARKK well at least we are having some positivity to end the week...but how the hell power hour gonna play out?!,366,Bullish,0.3595,1.0,1.0,0,No
MU,2021-03-05T19:39:49Z,$MU Put/Call: 40k/117k .Net Option Delta Today = 778k shares,48115,Bullish,0.296,1.0,1.0,0,No
MU,2021-03-05T19:38:48Z,$AMD $MU $MRVL $ARKK only 50 more points for a bullish engulfing on the NAS 100 futes daily chart. Would love to see that!,366,Bullish,0.6696,1.0,1.0,0,No
MU,2021-03-05T19:36:13Z,$AMD At this rate  this will be left behind by $INTC as well  just like how $MU flew by us -:(,11,None,0.5574,1.0,0.0,0,No
MU,2021-03-05T19:33:21Z,$NNDM $MU $ATCO $UCTT Added to my positions on what i too hope is the bottom :),3,None,0.7096,1.0,0.0,0,No
MU,2021-03-05T19:07:13Z,$MU Scared to add here as i don’t know if this is just another fake out okay to trap more of us average Joe’s?!?!,320,None,-0.8097,-1.0,0.0,0,No
MU,2021-03-05T19:03:54Z,$MU well deserved,79,None,0.2732,1.0,0.0,0,No
MU,2021-03-05T18:59:00Z,$AMD $MU $MRVL $ARKK and here come the profit takers and scalpers... give it a bit and lets see how it plays.,366,Bullish,0.5994,1.0,1.0,0,No
MU,2021-03-05T02:11:00Z,$MU Tomorrow expect another huge pullback in the morning. MM’s will be throwing the fear of God into the market. Keep calm we’ll be fine. Good luck!,37,None,0.8588,1.0,0.0,0,No
MU,2021-03-05T00:34:50Z,$AMD $MU $MRVL $ARKK so last nite i said i fully expected NAS 100 futes chart to go to 12000. It made it to 12307 today. If it goes on down it needs to hold 12000ish levels or it can go to 11000. Tomorrow is a tossup but I don&#39;t think this is over. Even if we bottomed now the bottom process can stretch out weeks or even months. I&#39;m prepared to ride it out...are you?!,365,Bullish,0.3903,1.0,1.0,0,No
MU,2021-03-05T00:31:52Z,$MU this hits 80.5 right after open and then bounces like a nice big set tits,18,None,0.5267,1.0,0.0,0,No
MU,2021-03-04T23:47:25Z,$MU it&#39;s a hold to sell,120,None,0.0,0.0,0.0,0,No
MU,2021-03-04T23:20:28Z,$AMD $MRVL $MU $ARKK  so 2020 was a pretty rotten year but I had my best year in the markets ever. Really exceeded all expectations and never really made sense to me how the economy and the markets didn&#39;t jive. Now along comes 2021 and the opposite seems to be true. Talk of reopening and things eventually getting better and the markets are now back in late 2020 territory. I have no fricking clue!,365,Bullish,0.9173,1.0,1.0,0,No
MU,2021-03-04T23:01:54Z,$MU Time to start paying the dividend.,22,Bullish,0.0,0.0,1.0,0,No
MU,2021-03-04T22:34:40Z,$AMD $MU $MRVL so avgo posted a beat and upbeat guidance?!  and still sold off..... but trying to recover!,365,None,0.0,0.0,0.0,0,No
MU,2021-03-04T22:20:37Z,$AMD $MU $MRVL $ARKK so much fear you can taste it. oh wait..thats the cheese curds i had for lunch,365,Bullish,-0.539,-1.0,1.0,0,No
MU,2021-03-04T21:56:10Z,$AVGO love this stock and amazing guidance but look what happened to Nvidia after blowing the roof off. But semiconductors like $AVGO $NVDA $MU and $QRVO are long term holds for me. Bullish on America  bullish on technology. Semis are the life blood of tech,73,Bullish,0.8047,1.0,1.0,0,No
MU,2021-03-04T21:46:13Z,$MU is super undervalued!,94,Bullish,0.636,1.0,1.0,0,No
MU,2021-03-04T21:24:26Z,$MU So far the Weekly candle reminds me of 7/17/1995.. let&#39;s see how we end the week tomorrow  but definitely a nice dip to buy.,90,Bullish,0.8047,1.0,1.0,0,No
MU,2021-03-04T14:24:06Z,$MU be careful nasdaq  below big 13000 level-I’m waiting to get in but not now plus sectorcrotation out of high pe stocks is going on,166,None,0.0772,0.0,0.0,0,No
MU,2021-03-04T14:06:35Z,$UAVS $MVIS $MU Here we go again....,0,None,0.0,0.0,0.0,0,No
MU,2021-03-04T12:09:51Z,$MU  $SOXX $SOXL $SMH,80,None,0.0,0.0,0.0,0,No
MU,2021-03-04T11:50:29Z,$MU Upbeat momentum continues; 👍🏻 BofA raises PO to $120,48100,None,-0.6523,-1.0,0.0,0,No
MU,2021-03-04T07:18:37Z,$MU just read the call.   nice outlook going forward,44,Bullish,0.4215,1.0,1.0,0,No
MU,2021-03-04T06:48:25Z,$MU I can see this stock at 200 in two years..,9,None,0.0,0.0,0.0,0,No
MU,2021-03-04T04:52:11Z,$AMD $MU $MRVL $ARKK  NAS 100 futes are cooperating nicely at -1.0%...need to drop some more tho. Limit down would be ideal. Gotta break this green overnite and fall all day pattern.,366,Bullish,0.6369,1.0,1.0,0,No
MU,2021-03-04T04:48:38Z,$AMD $MU $MRVL $ARKK so i guess i can&#39;t be too unhappy. my accts are now almost 52% cash and I&#39;ve been hankering for quite some time to put more to work. If the markets do some more serious bleeding I&#39;m gonna get another one of those beautiful entries..either by adding to 1 of the team or buying something entirely different.  I won&#39;t be buying  however  any of the Cruise lines or Airplanes etc. No fricking way no how. Patience it will come!,367,Bullish,-0.5367,-1.0,1.0,0,No
MU,2021-03-03T18:06:05Z,$AMD $MRVL $MU $ARKK  March in like a Lion out like a Lamb?!,366,Bullish,0.6476,1.0,1.0,0,No
MU,2021-03-03T17:38:49Z,$MU put on your suits we are about to 🚀🚀🚀🚀🚀,37,None,0.0,0.0,0.0,0,No
MU,2021-03-03T17:34:50Z,$MU The drop for the last hour is in synch with SMH  buying opportunity any minute here.,55,Bullish,-0.3254,-1.0,1.0,0,No
MU,2021-03-03T17:33:36Z,$AMD $MU $MRVL $ARKK bottom line ...big dogs and others are positioning for what they hope will be a big reopening spike for names like cruise lines  airlines  travel  etc based on the stim deal coming. by the time the stim deal happens it will be priced in and folks will start fading back into the names that got them here. TECH,366,Bullish,0.6597,1.0,1.0,0,No
MU,2021-03-03T17:31:31Z,$mu dram of course will be tight. No one is going to build additional infrastructure to backfill addition few months orders for dram ddr3 of old tech . Dram ddr4 and 3 been spiking 5% every few days on exchange . Told u guys to check commodity exchange .,13,Bullish,-0.296,-1.0,1.0,0,No
MU,2021-03-03T17:28:53Z,$MU I can’t imagine who is selling now  but thank you!,3,Bullish,0.5487,1.0,1.0,0,No
MU,2021-03-03T17:20:22Z,$mu brother zinser   I haven&#39;t bought enough .,13,Bullish,0.0,0.0,1.0,0,No
MU,2021-03-03T17:19:53Z,$AMD $MRVL $MU $ARKK   MRVL with ER tonite and MU raised guidance bigtime this morn. AMD with 6700 and threadripper pro product releases. All of this and hellifiknow what markets gonna do. I watch cuz I can&#39;t help myself. Not selling but ya&#39;ll shouldn&#39;t follow me!,366,Bullish,0.2828,1.0,1.0,0,No
MU,2021-03-03T17:19:39Z,$SPY   bye bye $MU,139,Bearish,0.0,0.0,-1.0,0,No
MU,2021-03-03T17:19:21Z,$MU Zinser said again that they are going to use a minimum of 50% of free cash flow for share buybacks.  $7 billion of buyback to go and free cash flow ramping up in Q3 and Q4 because of front loaded capex.,55,Bullish,0.8316,1.0,1.0,0,No
MU,2021-03-03T17:09:34Z,$MU The market is dragging us down. Zinsner did not provide enough to keep us up.,0,None,0.0,0.0,0.0,0,No
MU,2021-03-03T17:03:30Z,$AMD The irony for me is  I had a buy order for $MU at $43.00 a while back but canceled that to buy more of amd. Talk about regrets -:(,11,None,-0.5187,-1.0,0.0,0,No
MU,2021-03-03T17:01:18Z,$mu this stock is easy to play and dirt cheap . Pe is only 21 .  And heavy demand . $TI is pe 35 . Seriously look at the mu chart   why so many smart money  buying ?,13,Bullish,0.5688,1.0,1.0,0,No
MU,2021-03-03T17:00:52Z,$MU still tracking SMH. Annoyingly,133,None,-0.4648,-1.0,0.0,0,No
MU,2021-03-03T16:58:25Z,$mu all nvme ssd are increasing sold due to data storage in cloud . Mu is the lead forerunner on this . People thought it&#39;s cash cow . Nah .,13,Bullish,-0.1027,-1.0,1.0,0,No
MU,2021-03-03T16:55:48Z,@Mike_Gray i already have $MU and $NVDA  .So i&#39;m already diversified i guess...,0,None,0.0,0.0,0.0,0,No
MU,2021-03-03T16:54:32Z,$MU Zinser hinting that the guidance for next quarter is going to be very good.,55,Bullish,0.4927,1.0,1.0,0,No
MU,2021-03-03T16:54:18Z,$MU if you like micron  you should check out COWZ. Basically an etf of cash rich value companies. And surprise surprise it&#39;s green today too. Only problem is low volume.,84,None,0.7845,1.0,0.0,0,No
MU,2021-03-03T16:48:43Z,$MU $200 end of year.  Book it.,18,None,0.0,0.0,0.0,0,No
MU,2021-03-03T16:47:46Z,$MU sold my $AMD to be here best decision in 3 months.,1,None,0.6369,1.0,0.0,0,No
MU,2021-03-03T16:46:25Z,@Nightwing2732 Same here. I even canceled my $43.00 order that I had for $MU a while back to buy more of this. What a mistake -:(,11,None,-0.34,-1.0,0.0,0,No
MU,2021-03-03T16:45:12Z,$MU Zinser don&#39;t let us down buddy.,55,Bullish,0.0,0.0,1.0,0,No
MU,2021-03-02T21:27:19Z,$MU added today,44,Bullish,0.0,0.0,1.0,0,No
MU,2021-03-02T21:26:25Z,$MU My  favorite thing to do is watch scared losers dump a stock that is in a strong uptrend after hours at a lower price than what was available during normal trading hours.   It doesn&#39;t get any more feeble than that.  Find another hobby because this certainly isn&#39;t your profession.   You know who you are.,3,Bullish,-0.5489,-1.0,1.0,0,No
MU,2021-03-02T21:00:10Z,$MU Huge Trade - $91 450 169.1 003 954 shares at $91.09,863,None,0.5423,1.0,0.0,0,No
MU,2021-03-02T20:59:33Z,$MU Great buys 😁 now we wait for market to cooperate.,37,None,0.6249,1.0,0.0,0,No
MU,2021-03-02T20:56:05Z,$MU BTFD,55,Bullish,0.0,0.0,1.0,0,No
MU,2021-03-02T20:53:57Z,$MU Looking like a good area to buy before tomorrows conference.,55,Bullish,0.6597,1.0,1.0,0,No
MU,2021-03-02T20:51:07Z,$MU ah yes  it seems that the shortage was solved at precisely 10:20am this morning. Everyone better sell this quick!,0,Bullish,0.7177,1.0,1.0,0,No
MU,2021-03-02T20:45:50Z,$MU great but at 91.53😁,37,None,0.3716,1.0,0.0,0,No
MU,2021-03-02T20:39:18Z,$MU buy around 70,120,None,0.0,0.0,0.0,0,No
MU,2021-03-02T20:32:26Z,$MU just waiting to see the sun,1,Bullish,0.0,0.0,1.0,0,No
MU,2021-03-02T20:28:38Z,$MU Buying opportunity here.,7,Bullish,0.4215,1.0,1.0,0,No
MU,2021-03-02T19:40:17Z,$MU Let&#39;s finish this day whatever it is. Tomorrow an important boost is coming. It is not a coincidence that the CFO will be speaking - preliminary guidance must start the per-earnings ride up.,0,None,0.5423,1.0,0.0,0,No
MU,2021-03-02T19:17:59Z,$MU it seems that all semiconductors are down today  but for no apparent reason? I can&#39;t find any news stories,1,None,-0.4215,-1.0,0.0,0,No
MU,2021-03-02T19:13:48Z,$MU lol  Micron both top bullish and bearish. Classic.,133,None,0.5574,1.0,0.0,0,No
MU,2021-03-02T19:13:25Z,Top Bearish Flow Today : ..$AAPL $IWM $TSLA $MU $DKNG,1865,Bearish,0.2023,1.0,-1.0,0,No
MU,2021-03-02T02:28:16Z,$MU what’s the long term price target on MU,1,Bullish,0.0,0.0,1.0,0,No
MU,2021-03-02T01:13:25Z,$MU If you ever believed in TESLA  you gotta believe in MU.,7,Bullish,0.0,0.0,1.0,0,No
MU,2021-03-01T23:18:56Z,$MU 105C @ 1.10 Exp:19-Mar-21 ↑↑   &lt;Repeat&gt; Total(Day): $665 152.$MU 110C @ 2.61 Exp:16-Apr-21 ↑↑   Total(Day): $65 461.$MU 115C @ 3.70 Exp:18-Jun-21 ↑↑   &lt;Repeat&gt; Total(Day): $328 831,368,None,0.0,0.0,0.0,0,No
MU,2021-03-01T22:49:50Z,$MU MU lacked the usual punch today   Nasdaq was up 4% and MU was under that ...still up   hopefully it gets past all time high in the next few days .,7,None,0.4019,1.0,0.0,0,No
MU,2021-03-01T22:35:43Z,$MU This see $100 this week if the market remains bullish as a whole!,0,Bullish,0.0,0.0,1.0,0,No
MU,2021-03-01T22:28:50Z,$MU Micron Shares Extend Rally as Analysts See Higher Prices Ahead for Memory Chips,411,Bullish,0.4404,1.0,1.0,0,No
MU,2021-03-01T22:28:37Z,$MU what is the AH drop for?,2,None,-0.2732,-1.0,0.0,0,No
MU,2021-03-01T21:45:18Z,$MU @KittyHarington @drchet @Semis_phoenix  is tomorrow a shake out day?,44,Bullish,-0.1779,-1.0,1.0,0,No
MU,2021-03-01T21:12:59Z,New all time/52 week highs .$AMTX $DKNG $C $MU $CMCSA  . .Sort results by Time  Chg  %  Vol and more. .stockbeep.com/nh-mar1e,5932,None,0.0,0.0,0.0,0,No
MU,2021-03-01T21:04:31Z,$ARKK $MU $MRVL $AMD  great finish to a great day. Now let&#39;s get some continuation tomorrow!!,366,Bullish,0.8684,1.0,1.0,0,No
MU,2021-03-01T20:53:18Z,$MU ..$120 in Q2 imo,2579,None,0.0,0.0,0.0,0,No
MU,2021-03-01T20:41:40Z,$MU  Micron respecting the chart. .$SMH $SOX,140,Bullish,0.4939,1.0,1.0,0,No
MU,2021-03-01T12:30:08Z,$MU cape out of a rising wedge on M15 yesterday  hit ATH in the PM today and will likely continue up today. RSI has a bit of room til it’s OS &amp; ask orders look strong for the open. Will dip at some point today but this looks bullish overall 🚀🚀🚀,9,Bullish,0.2846,1.0,1.0,0,No
MU,2021-03-01T08:25:42Z,$MU 👀👀👀👀👀🔥🔥🔥🔥🚀🚀🚀🚀,1,None,0.0,0.0,0.0,0,No
MU,2021-03-01T05:35:54Z,WATCHLIST 03/01/2021 MONDAY.PT-5.OPTIONS..$MU-  semiconductor companies are trading higher amid a global semiconductor shortage on Analyst upgrade price of $100 plus..$ROKU - another stock close to the support area. On watch for reversal here. Analyst price upgrade to $500..$XPEV- Xpeng To Release New P7 Sedan With Lithium Iron Phosphate Battery March 3: Report. Getting some unusual activity..$BA - Saudi State News Agency Says Civil Aviation Authority Allows Boeing 737 Max Planes to Return to Service. On watch tomorrow..$FB - Judge Approves &#39;Landmark&#39; $650 Million Class-Action Suit Against Facebook Over Privacy Claims. Possible puts tomorrow,7026,None,0.5719,1.0,0.0,0,No
MU,2021-03-01T04:56:59Z,$MRVL don&#39;t forget everyone ER on Wed  $AMD $MU,366,Bullish,-0.2263,-1.0,1.0,0,No
MU,2021-03-01T04:37:47Z,$AMD $MU $MRVL $ARKK   well it seems we will learn a lot about the short term future of the markets tomorrow.      Long Term we already know is up and too the right.,366,Bullish,0.2732,1.0,1.0,0,No
MU,2021-03-01T04:25:07Z,$MU praying we shoot for $94 tomorrow,1,Bullish,0.0258,0.0,1.0,0,No
MU,2021-03-01T04:08:30Z,$MU Dem contract prices...,55,Bullish,0.0,0.0,1.0,0,No
MU,2021-03-01T03:02:42Z,$MU All green all the time 💚,55,Bullish,0.0,0.0,1.0,0,No
MU,2021-03-01T02:54:18Z,$MU $PYPL $SQ $DKNG .Watching for possible entries this week...,5,Bullish,0.0,0.0,1.0,0,No
MU,2021-03-01T02:13:54Z,$FIZZ $X and $MU are Monday Plays,6,Bullish,0.25,1.0,1.0,0,No
MU,2021-03-01T02:07:43Z,$BABA ..Amount of negativity reminds me of $MU $8 and $AAPL $80  we all know how that turned out  raging buy,14,Bullish,-0.7717,-1.0,1.0,0,No
MU,2021-03-01T01:46:04Z,$MU not much longer b4 it breaks out to all time highs! fireside &amp; earnings right around the corner,0,Bullish,0.0,0.0,1.0,0,No
MU,2021-02-28T23:25:42Z,$MU I think you’ll see futures lower in the morning. Time will tell and the market will start to shaky shake once we get announcement on interest rates. Going to be  a wild week. Good luck!,37,None,0.6588,1.0,0.0,0,No
MU,2021-02-27T04:13:57Z,$MU largest holding going into the week. Bought some at $82.68 on the dip. Closed the week green,353,Bullish,0.0,0.0,1.0,0,No
MU,2021-02-27T02:48:39Z,$MU the $95 call bought this month has turned into over 300%😄. subscribe to get real time alert on unusual option activities($18/month or $45/quarter),1772,None,0.296,1.0,0.0,0,No
MU,2021-02-27T01:42:46Z,$MU Micron has been trading different and stronger lately. I love it! It’s my Boise baby  Great people work there! Love love love  the growth and innovation I see here,1,None,0.9838,1.0,0.0,0,No
MU,2021-02-27T01:24:03Z,$AMD $MU $MRVL $ARKK we really need a dislike button along the like button. Who&#39;s in favor raise your hands!,366,Bullish,0.3846,1.0,1.0,0,No
MU,2021-02-27T01:08:55Z,$AMD $MU $MRVL wish we could lay this to rest... but I know better.  Everything I&#39;ve seen about the so called &quot;chip shortage&quot;  implies that a MUCH better name would be &quot;DEMAND SPIKE.&quot; Chip Shortage implies they aren&#39;t able to make as many as normal... DEMAND SPIKE implies they are making more than normal and can&#39;t meet demands due to additional streams from things like the Console launches and Automotive spiking earlier than expected. These are positive drivers and speak to much higher revenue into Semi&#39;s .,366,Bullish,0.9239,1.0,1.0,0,No
MU,2021-02-26T22:35:47Z,$MU hopefully Downtrip Davey gets an official name change to &quot;departing double digits davey&quot;,133,None,0.4019,1.0,0.0,0,No
MU,2021-02-26T21:13:36Z,$MU Next week we need the market to be relatively quiet. No more these crazy drops plz..Then on March 3rd Zinsner should say that D-RAAM is selling like crazy to push the stock to triple digits..As simple as that.,0,Bullish,-0.6195,-1.0,1.0,0,No
MU,2021-02-26T21:05:37Z,$MU and $MRVL at 3.87% and 3.69% Superb!  $AMD 2.54% not bad but couldn&#39;t hold above the descending line.  $ARKK up 0.38% and has work to do...  Nice finish to a BAD week and no gains on the month.  Tis the weekend now where did I put that Bacardi?!,366,Bullish,0.2981,1.0,1.0,0,No
MU,2021-02-26T21:02:12Z,$MU WE FUCKING DID IT AT AMC,467,Bullish,0.0,0.0,1.0,0,No
